strategy,optimizer,builder,window_label,score,total_return,trades,equity_final,bars_processed,penalized_reason,window_start_ts,window_end_ts,param_allow_short,param_cooldown_bars,param_debug,param_entry_threshold,param_exit_threshold,param_lookback_ticks,param_max_volatility,param_min_volatility,param_order_notional,param_qty_frac,param_stop_loss_pct,param_take_profit_pct,param_trend_confirmation,param_volatility_window,run_dir
momentum,bayes,compact_60ticks,1h,0.0,0.0,0,100.0,3197,,1763484346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T204800Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,0.0,0.0,0,100.0,3197,,1763484346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T204801Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,-1000000.0,0.0,0,100.0,3197,trades<5,1763484346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T214548Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,-1000000.0,0.0,0,100.0,3197,trades<5,1763484346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T214549Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,-1000000.0,0.0,0,100.0,3197,trades<5,1763484346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T214550Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,-1000000.0,0.0,0,100.0,3197,trades<5,1763484346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T214551Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,1h,-1000000.0,0.0,0,100.0,3197,trades<5,1763484346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/1h/20251119T214552Z_momentum_bayes_1h
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T200402Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T200403Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T200404Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T204755Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T204756Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,0.0,0.0,0,100.0,1475,,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T204757Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,-1000000.0,0.0,0,100.0,1475,trades<5,1763486146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T214545Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,-1000000.0,0.0,0,100.0,1475,trades<5,1763486146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T214546Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,-1000000.0,0.0,0,100.0,1475,trades<5,1763486146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T214547Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,30m,-1000000.0,0.0,0,100.0,1475,trades<5,1763486146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/30m/20251119T214548Z_momentum_bayes_30m
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200409Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200411Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200413Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200414Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200416Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200417Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200419Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200421Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200423Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200424Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200426Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T200428Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204802Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204804Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204806Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204807Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204809Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204811Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204812Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204814Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204816Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204817Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204819Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,0.0,0.0,0,100.0,15033,,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T204821Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214553Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214555Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214557Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214559Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214600Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214602Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214604Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214606Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214608Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214609Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214611Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,3h,-1000000.0,0.0,0,100.0,15033,trades<5,1763477146.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/3h/20251119T214613Z_momentum_bayes_3h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200431Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200434Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200437Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200440Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200442Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200445Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200447Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200450Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,4,False,0.000900,0.001400,20,0.035000,0.000700,5.000000,1.000000,0.042000,0.025000,True,113,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200453Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,6,False,0.001000,0.000100,10,0.070000,0.000400,5.000000,1.000000,0.050000,0.065000,True,96,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200456Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,3,False,0.000400,0.000600,59,0.051000,0.000900,5.000000,1.000000,0.016000,0.035000,False,150,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200458Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,5,False,0.000300,0.000900,85,0.052000,0.000700,5.000000,1.000000,0.016000,0.045000,True,150,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T200501Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,0,False,0.000500,0.001100,90,0.079000,0.000800,5.000000,1.000000,0.020000,0.030000,False,135,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204825Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,1,False,0.000400,0.000400,14,0.079000,0.000700,5.000000,1.000000,0.030000,0.020000,True,140,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204828Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,5,False,0.001300,0.001200,66,0.044000,0.000400,5.000000,1.000000,0.010000,0.070000,False,95,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204831Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,6,False,0.000500,0.000200,22,0.078000,0.000800,5.000000,1.000000,0.044000,0.055000,False,35,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204833Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,4,False,0.001200,0.001300,20,0.034000,0.000700,5.000000,1.000000,0.034000,0.070000,True,60,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204836Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,5,False,0.000300,0.001500,57,0.043000,0.000600,5.000000,1.000000,0.010000,0.030000,True,107,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204838Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,3,False,0.000700,0.000700,82,0.113000,0.000600,5.000000,1.000000,0.016000,0.030000,True,144,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204841Z_momentum_bayes_6h
momentum,bayes,compact_60ticks,6h,0.0,0.0,0,100.0,23732,,1763466346.142,1763487946.142,False,0,False,0.001200,0.000900,48,0.087000,0.000700,5.000000,1.000000,0.024000,0.065000,True,79,runs_opt/compact_60ticks/momentum/bayes/6h/20251119T204844Z_momentum_bayes_6h
